,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
15,1iSqfoUFnQwV0QW1EfUit8,91,Suicidal,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,0,89,melodic rap,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,audio_features,1iSqfoUFnQwV0QW1EfUit8,222997,4
16,6VJFRMRQYwn0hE6qXlCyYu,29,All Mine,ILUVLU€Y,6RNgENGmaVHWKoTFp2F9qU,0,21,NA,0.781,0.693,1,-3.298,1,0.208,0.0904,0.0,0.129,0.313,144.007,audio_features,6VJFRMRQYwn0hE6qXlCyYu,121111,4
17,0cXJIaqbhBXD5Z0mYRvvlA,35,Fiji,Dollababy,6bgBC0giVvnunj4uYJHGvt,0,36,NA,0.858,0.464,1,-11.621,0,0.0601,0.0266,0.0,0.113,0.243,123.037,audio_features,0cXJIaqbhBXD5Z0mYRvvlA,126829,4
18,5uVe4qJJSnvKOWkpoxpfqq,31,Die 4u,88n8,4L0Gj19eETpExVnCAqIaFn,0,21,NA,0.868,0.472,7,-7.461,1,0.0451,0.0898,4.93e-05,0.0843,0.245,141.978,audio_features,5uVe4qJJSnvKOWkpoxpfqq,187803,4
19,598yNsG1JFrGd4n2kMoz7F,87,Woah,Lil Baby,5f7VJjfbwm532GiveGC0ZK,0,94,atl hip hop,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,audio_features,598yNsG1JFrGd4n2kMoz7F,183011,4
20,19y0AieXy9zCRS30x7j0Fs,41,Venice,Create the Culture,36BmoRXFhTeGPqk48Eb6AT,0,33,NA,0.801,0.73,6,-4.595,0,0.0769,0.0596,1.33e-06,0.104,0.55,102.007,audio_features,19y0AieXy9zCRS30x7j0Fs,189424,4
21,4KNLnlpBuefZDXFg8IQSAw,31,Tequila,Qwatrell,7nKu6Zq1MIxC6GzyV5zZOI,0,21,NA,0.791,0.535,2,-11.376,0,0.132,0.275,3.02e-05,0.0981,0.847,90.979,audio_features,4KNLnlpBuefZDXFg8IQSAw,126640,4
22,0hbXOLCKuaXUKKM2ptAPlF,29,Where I Stay,Bunker,4znFIxsvp6VrhMMSRlZVQu,0,19,NA,0.683,0.582,4,-7.189,0,0.0371,0.0426,0.0,0.116,0.295,115.014,audio_features,0hbXOLCKuaXUKKM2ptAPlF,129391,4
23,02fotbTnIVV8qxkTLqyC7o,33,Matches,Ambrxse,47oNSHfwymN7Gg2IftahRA,0,24,NA,0.687,0.389,4,-13.678,0,0.0412,0.111,0.00832,0.0887,0.103,149.964,audio_features,02fotbTnIVV8qxkTLqyC7o,199758,4
24,4TnjEaWOeW0eKTKIEvJyCa,97,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,0,88,alternative r&b,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,audio_features,4TnjEaWOeW0eKTKIEvJyCa,159382,4
25,03HvhPq24Brm7o117H5d8d,21,Like That,The Kid Fraze,7MYd5eQsYAgvc6JUyAHR8H,1,26,NA,0.819,0.763,9,-7.15,1,0.115,0.185,0.0,0.065,0.574,130.053,audio_features,03HvhPq24Brm7o117H5d8d,179064,4
