,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
64,3doHXO2n8mAW8XkIFeapTZ,70,Falling (Summer Walker Remix),Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,1,88,alternative r&b,0.691,0.573,1,-4.669,1,0.0344,0.169,0.0,0.076,0.267,127.085,audio_features,3doHXO2n8mAW8XkIFeapTZ,173592,4
65,7gVwgc8b3XnO87TpmXXFA5,78,Diva (feat. Lil Tecca),The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,1,72,australian hip hop,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,audio_features,7gVwgc8b3XnO87TpmXXFA5,172005,4
66,6WrHKidpEVkYKX3vSQhBgL,70,LOVE IN THE DARK,Jessie Reyez,3KedxarmBCyFBevnqQHy3P,0,80,canadian contemporary r&b,0.511,0.333,11,-8.176,0,0.0266,0.801,6.06e-05,0.12,0.265,101.732,audio_features,6WrHKidpEVkYKX3vSQhBgL,240053,4
67,3RauEVgRgj1IuWdJ9fDs70,80,The Man,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0,95,dance pop,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,audio_features,3RauEVgRgj1IuWdJ9fDs70,190360,4
68,0KW2JqqbzkzlebDjXI62OB,59,Demons,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,0,84,pop,0.708,0.489,5,-7.608,0,0.0366,0.665,0.000138,0.302,0.771,142.925,audio_features,0KW2JqqbzkzlebDjXI62OB,165112,4
69,3JfHYZKy5JmE5Fv4gDTCiz,73,Welcome to Wonderland,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,0,74,indie cafe pop,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,audio_features,3JfHYZKy5JmE5Fv4gDTCiz,199131,3
70,5pBQDRgfbV6lhuwlvWEftN,74,Good Day,iann dior,6ASri4ePR7RlsvIQgWPJpS,0,81,melodic rap,0.715,0.639,9,-6.947,1,0.105,0.627,0.0,0.0905,0.443,82.466,audio_features,5pBQDRgfbV6lhuwlvWEftN,116364,4
71,5Kjz86OFAoN6D4kF1BTSEc,66,Moon & Stars (feat. Maggie Lindemann),$NOT,5IbEL2xjRtKsunfmsahLuO,1,71,dark trap,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,audio_features,5Kjz86OFAoN6D4kF1BTSEc,187587,4
72,75dLEqanQTupF3dtP9exT5,79,Yikes,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0,95,dance pop,0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,audio_features,75dLEqanQTupF3dtP9exT5,156882,4
73,7vgv8KZBSo0TPzyIWG9yzV,81,Salt,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,0,87,dance pop,0.693,0.835,6,-3.242,1,0.0623,0.131,0.0,0.073,0.743,128.052,audio_features,7vgv8KZBSo0TPzyIWG9yzV,180283,4
74,4Yxc55NX3tAXC2mHRAhtcW,82,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,1McMsnEElThX1knmY4oliG,0,78,pop,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,audio_features,4Yxc55NX3tAXC2mHRAhtcW,177323,3
75,3H3r2nKWa3Yk5gt8xgmsEt,79,This City,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,0,70,NA,0.602,0.377,11,-6.213,1,0.0446,0.731,0.0,0.0808,0.518,73.877,audio_features,3H3r2nKWa3Yk5gt8xgmsEt,194853,4
76,1Cv1YLb4q0RzL6pybtaMLo,88,Sunday Best,Surfaces,4ETSs924pXMzjIeD6E9b4u,0,81,bedroom soul,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,158571,4
77,4wNIkl5XGiAACjFBlDWuSd,90,What A Man Gotta Do,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,0,89,boy band,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,audio_features,4wNIkl5XGiAACjFBlDWuSd,180645,4
78,5gkFxBuUuASmNtmq0T5xSu,61,Cuz I Love You,Lizzo,56oDRnqbIiwx4mymNEv7dS,0,87,escape room,0.566,0.66,1,-4.039,1,0.0479,0.0156,0.0,0.234,0.52,162.159,audio_features,5gkFxBuUuASmNtmq0T5xSu,179979,3
79,5SON8GFVi5chitOTgM8QIe,70,Konclusions,YG,0A0FS04o6zMoto8OKPsDwY,1,86,cali rap,0.686,0.614,4,-7.897,0,0.36,0.103,0.0,0.0888,0.355,90.634,audio_features,5SON8GFVi5chitOTgM8QIe,171158,4
