,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
59,4s8P9fYEd7nDDMD1c3Tt8R,1,Feel You Now,The Driver Era,5bmqhxWk9SEFDGIzWpSjVJ,0,62,indie pop,0.553,0.707,7,-6.142,1,0.187,0.104,0.000186,0.175,0.436,180.057,audio_features,4s8P9fYEd7nDDMD1c3Tt8R,258580,4
60,3xUsaaH6oCG1w8kD1oGhGW,59,Social Climb,I DONT KNOW HOW BUT THEY FOUND ME,0Raaw7kr1Vzat4ZvHzjsJR,0,65,indie pop,0.532,0.832,11,-5.958,0,0.122,0.0986,9.22e-05,0.657,0.771,176.155,audio_features,3xUsaaH6oCG1w8kD1oGhGW,176853,4
61,2dmPVqFpmhNuggEB3niC9S,59,Stigmata,grandson,4ZgQDCtRqZlhLswVS6MHN4,0,75,modern alternative rock,0.469,0.862,4,-6.48,0,0.109,0.000248,0.000322,0.0661,0.322,87.048,audio_features,2dmPVqFpmhNuggEB3niC9S,217459,4
62,6zbVZHvZRtCB53DzFv3TDW,33,We'll be together,Lucia,69y0PFUJFGVr1mYl6a0vNm,0,23,NA,0.745,0.577,9,-10.225,0,0.0455,0.0655,0.00911,0.0583,0.269,120.015,audio_features,6zbVZHvZRtCB53DzFv3TDW,236717,4
63,5R8tka2uRt4OmYAl7flifG,0,Numb,8 Graves,1YznSk5tLLp9BnzuNgghrZ,0,57,indie poptimism,0.475,0.673,10,-4.972,0,0.0351,0.00363,0.0,0.0648,0.273,81.001,audio_features,5R8tka2uRt4OmYAl7flifG,227813,4
64,2lDc3v4TrqVILUHDaRwtCj,20,When We Were Young,Flawes,2x0Fa6Dl3L2EPG9Ie3OQWZ,0,43,uk alternative pop,0.7,0.798,0,-6.789,1,0.0832,0.0563,4.05e-05,0.171,0.359,115.983,audio_features,2lDc3v4TrqVILUHDaRwtCj,211091,4
65,3ONhHmhiFGCmWTtbXAMij8,44,A Painting in Paris,Arrested Youth,4UhExRgMW9QR7oNmTI2lPG,0,60,modern alternative rock,0.699,0.702,6,-7.955,0,0.0642,0.0828,0.00147,0.0667,0.608,75.012,audio_features,3ONhHmhiFGCmWTtbXAMij8,213626,4
66,0Ld77zaq65SISfHELLtBWr,1,One,VHS Collection,2Nvaq4y2ygxIqfwXyz0HeH,0,54,alternative dance,0.521,0.669,0,-6.25,1,0.0295,0.00122,0.000883,0.094,0.169,103.05,audio_features,0Ld77zaq65SISfHELLtBWr,282387,4
67,0yzA9b21pJgnlLQDirsxAm,37,Estranged,The Ting Tings,2wvUfjKGoXvcnDHq7GgMOa,0,57,alternative dance,0.548,0.506,10,-8.251,1,0.0286,0.0675,0.0244,0.105,0.271,163.967,audio_features,0yzA9b21pJgnlLQDirsxAm,311267,4
68,5TS0F9gBrIzEzNCNm0wPwO,38,A Brighter Love,St. Lucia,5WId4o5jdGVhptNU0uqKxu,0,58,alternative dance,0.756,0.547,4,-5.961,0,0.0334,0.0994,0.00126,0.0923,0.331,114.005,audio_features,5TS0F9gBrIzEzNCNm0wPwO,332653,4
69,1moShKo1RrxZ8PCrhSIf8Q,51,Night Running,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,1,79,garage rock,0.602,0.946,4,-2.298,0,0.0654,0.066,1.13e-05,0.388,0.58,141.925,audio_features,1moShKo1RrxZ8PCrhSIf8Q,208133,4
70,3uJsg8xIH7OpWHxuJaMLJX,61,Ride Or Die (feat. Foster The People),The Knocks,2x7EATekOPhFGRx3syMGEC,1,68,alternative dance,0.648,0.75,0,-3.248,1,0.0335,0.0609,4.41e-06,0.104,0.556,105.03,audio_features,3uJsg8xIH7OpWHxuJaMLJX,242035,4
71,4sG6J4S2FCuMr3oooYAwFS,6,Astronaut - Something About Your Love,Mansionair,4qOzMSukiZoiSjPQw8Zs7s,0,65,aussietronica,0.721,0.583,5,-7.631,0,0.111,0.256,0.00533,0.11,0.331,106.078,audio_features,4sG6J4S2FCuMr3oooYAwFS,202695,4
72,3SP2dYBnoYriwzxRIaxcuy,33,Time To Start,Charming Liars,478LE0Vmglapdba9xQQt0J,0,31,NA,0.568,0.841,8,-4.61,1,0.0395,0.00653,0.0,0.094,0.329,99.983,audio_features,3SP2dYBnoYriwzxRIaxcuy,192859,4
73,1rFAG22RkvaM6BlpWQoZ47,4,Blood / / Water,grandson,4ZgQDCtRqZlhLswVS6MHN4,0,75,modern alternative rock,0.512,0.884,6,-5.659,0,0.168,0.0016,0.00215,0.0763,0.649,154.019,audio_features,1rFAG22RkvaM6BlpWQoZ47,216721,4
74,1yDzRFR9tTH5VgMXYJrDVE,1,Under the Sun,Roosevelt,4AQrqVz6BYwy29iMxcGtx7,0,60,alternative dance,0.56,0.87,5,-3.881,1,0.0427,0.0316,0.0218,0.371,0.655,107.986,audio_features,1yDzRFR9tTH5VgMXYJrDVE,226587,4
75,31AuJaUuJV7LI0grZeJM1y,50,Solitude,JXN,571VxoWCBMPacek7MmocqU,0,43,indie r&b,0.72,0.494,5,-7.779,0,0.0843,0.125,1.53e-06,0.123,0.357,161.896,audio_features,31AuJaUuJV7LI0grZeJM1y,178000,3
76,09IOPhEh1OMe0HD9b36FJk,73,Over Now,Post Malone,246dkjvS1zLTtiykXe5h60,0,98,dfw rap,0.569,0.777,4,-4.041,0,0.0834,0.139,0.0,0.132,0.181,164.027,audio_features,09IOPhEh1OMe0HD9b36FJk,246987,4
77,3uN39QYDbokzRJxtxRXNbt,1,Youth,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,0,75,gauze pop,0.643,0.74,9,-7.797,0,0.0313,0.108,0.00292,0.113,0.766,96.03,audio_features,3uN39QYDbokzRJxtxRXNbt,230693,4
78,04WFKaQNQcH23eezAMbPsH,42,Nothing Personal,Night Riots,67Dg546QfThu4PuanvFD8y,0,54,hopebeat,0.603,0.825,10,-3.587,0,0.0288,0.00629,2.9e-06,0.136,0.415,96.028,audio_features,04WFKaQNQcH23eezAMbPsH,206963,4
79,29j1jT9jQHGdfZjLfDCBhM,0,Move,Castlecomer,7tnWJfXaJmFO6vv5WFN2K0,0,50,indie poptimism,0.711,0.803,6,-5.2,0,0.0386,0.00419,1.05e-05,0.312,0.891,112.003,audio_features,29j1jT9jQHGdfZjLfDCBhM,179267,4
80,6nPQ2jEsxUY8wNkoTbr6WV,37,Unglued,Big Data,4S1nvNHWiZLP4rzwmULmUa,0,58,indietronica,0.698,0.65,7,-4.379,1,0.0523,0.00156,0.0031,0.0975,0.789,146.999,audio_features,6nPQ2jEsxUY8wNkoTbr6WV,204093,4
81,1FypY1QUzlLK2UmU0tSjdY,42,West Coast,Junior Empire,6LSFdAZPBAOrdeFleGfz6s,0,33,NA,0.59,0.748,0,-5.379,1,0.0375,0.00306,2.15e-05,0.11,0.476,95.989,audio_features,1FypY1QUzlLK2UmU0tSjdY,236000,4
82,3KlizfYIRTmPuvqbNs6VSA,53,My Friends Are Robots,Arrested Youth,4UhExRgMW9QR7oNmTI2lPG,0,60,modern alternative rock,0.544,0.574,0,-8.363,0,0.0299,0.0217,0.000155,0.214,0.0902,100.059,audio_features,3KlizfYIRTmPuvqbNs6VSA,188529,4
83,3kl0x96aqexH75Xukmz2Mo,1,Scary Love,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,0,81,modern alternative rock,0.592,0.64,5,-5.963,0,0.0309,9.48e-05,0.0651,0.124,0.135,112.034,audio_features,3kl0x96aqexH75Xukmz2Mo,223893,4
84,3vlVbJmvSm3x5Hqmnzh8HI,56,Hold On,SBTRKT,1O10apSOoAPjOu6UhUNmeI,1,60,bass music,0.768,0.393,0,-11.737,1,0.0399,0.229,0.375,0.0923,0.442,131.989,audio_features,3vlVbJmvSm3x5Hqmnzh8HI,206600,5
85,0Tpc0c8WaTnbYsoWoJ06k2,45,Oh My Heart,Night Riots,67Dg546QfThu4PuanvFD8y,0,54,hopebeat,0.469,0.894,8,-4.981,1,0.0508,3.61e-05,0.535,0.512,0.476,162.981,audio_features,0Tpc0c8WaTnbYsoWoJ06k2,191522,4
86,6REbB4VXol3q3iiCjvojL5,52,Burning Man,watt,4olE3I5QU0dvSR7LIpqTXc,1,70,modern alternative rock,0.572,0.88,2,-2.782,1,0.0603,0.00906,1.08e-06,0.0513,0.5,158.16,audio_features,6REbB4VXol3q3iiCjvojL5,197507,4
87,68PPDjziqqiNsQvgbZdSIm,40,Comatose,The Brinks,4fLpQdr6R7gqNGY7xpr7Jz,0,42,NA,0.528,0.618,11,-7.52,0,0.0319,0.0293,0.0011,0.118,0.439,176.069,audio_features,68PPDjziqqiNsQvgbZdSIm,227983,4
88,5YyehzRoHpRdHKzi7HSafT,40,Grit Your Teeth,Martin Luke Brown,7L2rePM60cIztWZ7cLlskE,0,47,indie anthem-folk,0.81,0.71,5,-6.2,0,0.0574,0.117,0.00359,0.132,0.476,121.985,audio_features,5YyehzRoHpRdHKzi7HSafT,232666,4
89,4tTzdneIuunKksESB71cws,1,Play Me Like a Violin,Stephen,64N1HzkQEXvjlJBQinWeu2,0,62,bass trap,0.422,0.683,9,-5.467,1,0.184,0.658,0.0,0.122,0.608,160.024,audio_features,4tTzdneIuunKksESB71cws,232176,4
90,2Q7PDjPz7h559wBF97lO07,57,High And Low,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,0,71,alternative dance,0.512,0.768,1,-4.673,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,audio_features,2Q7PDjPz7h559wBF97lO07,224840,4
