,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
83,7pstxLUhvsJC3M4TxHe2aI,10,Carry You Home,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,1,85,big room,0.518,0.724,8,-6.327,1,0.0839,0.0308,0.0,0.116,0.334,121.884,audio_features,7pstxLUhvsJC3M4TxHe2aI,192731,4
84,4q8PHoRsPUB52LFylX8Ulz,22,More Than You Know,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,0,74,big room,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,audio_features,4q8PHoRsPUB52LFylX8Ulz,203000,4
85,6qj5IwiYLwiFfWLj191irx,55,Listen To Your Momma,Showtek,3gk0OYeLFWYupGFRHqLSR7,1,72,big room,0.603,0.899,11,-3.688,0,0.0389,0.0896,0.0585,0.216,0.194,127.987,audio_features,6qj5IwiYLwiFfWLj191irx,234928,4
86,5ACCDH2s0el643CkqtVtXF,43,Fly Away,ØZKAR,4MhZChEOMFHTZf7SQIV49r,0,33,NA,0.77,0.715,11,-6.625,0,0.0443,0.0282,0.000634,0.136,0.524,123.964,audio_features,5ACCDH2s0el643CkqtVtXF,160655,4
87,1xEOoCGmv8rotFDo7n8GAg,4,Power,Hardwell,6BrvowZBreEkXzJQMpL174,1,77,big room,0.49,0.907,5,-4.063,0,0.108,0.000427,0.0,0.116,0.21,132.057,audio_features,1xEOoCGmv8rotFDo7n8GAg,148837,4
88,5vMAKJ78vhNtvbIKz4yeIY,3,Cutting Shapes,Don Diablo,1l2ekx5skC4gJH8djERwh1,0,78,big room,0.668,0.91,0,-3.884,1,0.225,0.0254,0.0,0.0937,0.577,125.812,audio_features,5vMAKJ78vhNtvbIKz4yeIY,179048,4
89,0tYh2JZ5ttXsuZPihBBPoN,44,Pedrada (feat. GUI2IN),Claudinho Brasil,41ggHbtYARi4S4JtbeRrYY,1,48,brazilian edm,0.48,0.821,2,-6.736,1,0.101,0.0175,0.000142,0.21,0.242,138.006,audio_features,0tYh2JZ5ttXsuZPihBBPoN,220870,4
90,6M6Tk58pQvABy6ru66dY3d,69,No Money,Galantis,4sTQVOfp9vEMCemLw50sbu,0,81,big room,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,audio_features,6M6Tk58pQvABy6ru66dY3d,191293,4
91,6RnkFd8Fqqgk1Uni8RgqCQ,70,Like I Do,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,1,90,dance pop,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,audio_features,6RnkFd8Fqqgk1Uni8RgqCQ,202500,4
92,6Bz6Rsp8GyeK4yL7APYYX3,60,Dreamer - Matisse & Sadko Remix,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,1,74,big room,0.514,0.878,10,-4.498,1,0.038,0.0271,0.000356,0.142,0.249,125.988,audio_features,6Bz6Rsp8GyeK4yL7APYYX3,250810,4
93,6WbADFqMvR8N5u0BvtsWQE,24,Without You (feat. Sandro Cavazza),Avicii,1vCWHaC5f2uS3yhpwWbIA6,1,89,big room,0.652,0.855,2,-4.832,1,0.0441,0.00179,0.0,0.0404,0.279,134.009,audio_features,6WbADFqMvR8N5u0BvtsWQE,181673,4
94,0RBOI2ouh8uvSlIZllXCsj,37,Savana,EMADUS,6yQALILC0APaiSvu1V1iQI,1,29,NA,0.567,0.976,11,-5.408,1,0.0492,0.00143,0.881,0.359,0.173,140.039,audio_features,0RBOI2ouh8uvSlIZllXCsj,200587,4
95,69zxj1EFDfAouZu9JDmQld,64,Secrets - Radio Edit,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,1,85,big room,0.677,0.811,11,-4.53,0,0.043,0.0012,0.00761,0.0896,0.185,128.004,audio_features,69zxj1EFDfAouZu9JDmQld,216967,4
96,0auCohqq327dJoxrDlAW5C,30,Save Me,Hayden Haze,1ivrQKvPSl9hvOsNpTKxWt,1,34,NA,0.677,0.92,1,-4.737,1,0.0946,0.000695,0.257,0.0907,0.223,128.008,audio_features,0auCohqq327dJoxrDlAW5C,225867,4
97,5hxIWOdB3YAwuRMcdYUXNB,58,Ocean (feat. Khalid) - DubVision Remix,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,1,87,big room,0.611,0.835,3,-4.686,1,0.0558,0.0192,8.92e-06,0.0963,0.499,127.978,audio_features,5hxIWOdB3YAwuRMcdYUXNB,315000,4
98,1WVXfRpmwutHjOI2r8D47a,46,I Got 5 On It,Marc Benjamin,05KjvP5zdwtEIgEazqblZw,1,55,deep big room,0.71,0.832,10,-4.687,0,0.0439,0.0712,0.00214,0.325,0.554,127.034,audio_features,1WVXfRpmwutHjOI2r8D47a,171969,4
