,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
68,1LeItUMezKA1HdCHxYICed,65,Say My Name (feat. Zyra),ODESZA,21mKp7DqtSNHhCAU2ugvUw,1,76,chillwave,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,audio_features,1LeItUMezKA1HdCHxYICed,262957,4
69,2GQEM9JuHu30sGFvRYeCxz,60,Faded,ZHU,28j8lBWDdDSHSSt5oPlsX2,0,73,edm,0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979,audio_features,2GQEM9JuHu30sGFvRYeCxz,223480,4
70,24LS4lQShWyixJ0ZrJXfJ5,70,Sweet Nothing (feat. Florence Welch),Calvin Harris,7CajNmpbOovFoOoasH2HaY,1,90,dance pop,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,audio_features,24LS4lQShWyixJ0ZrJXfJ5,212560,4
71,12XS8xxdJpQIYmenVvTSOY,31,Easy,Mat Zo,2n7USVO8fO8FF8zq4kG2N1,1,58,big room,0.548,0.797,2,-6.407,1,0.0466,0.00163,0.000209,0.339,0.324,127.998,audio_features,12XS8xxdJpQIYmenVvTSOY,398300,4
72,0NYLmWSEs8L1TkfYzOsnDa,50,SATRN,deadmau5,2CIMQHirSU0MQqyYHq0eOx,0,72,big room,0.475,0.865,5,-6.132,1,0.0508,0.00516,0.909,0.0913,0.0285,127.952,audio_features,0NYLmWSEs8L1TkfYzOsnDa,415447,4
73,2ldAdghnrO34HPcZ0IWfTu,63,Ten Feet Tall,Afrojack,4D75GcNG95ebPtNvoNVXhz,1,78,big room,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,audio_features,2ldAdghnrO34HPcZ0IWfTu,229149,4
74,5gZ7kyy9V7kTkLUCjKAz8k,18,Teenage Crime - Axwell & Henrik B Remode,Adrian Lux,5kp9Qhzri9LrDkzrtjt5Sh,0,53,edm,0.575,0.913,7,-6.081,1,0.0402,0.00338,0.816,0.605,0.212,128.014,audio_features,5gZ7kyy9V7kTkLUCjKAz8k,300013,4
75,6iYQ7v2bpK2kSRZbRfmTRE,41,Dancing In My Head,Eric Turner,79DOwuMzV2h4es3em0t002,1,56,NA,0.519,0.717,4,-5.135,1,0.0455,0.00536,0.0,0.112,0.229,125.078,audio_features,6iYQ7v2bpK2kSRZbRfmTRE,196786,4
76,4J7CKHCF3mdL4diUsmW8lq,71,Under Control,Calvin Harris,7CajNmpbOovFoOoasH2HaY,1,90,dance pop,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,audio_features,4J7CKHCF3mdL4diUsmW8lq,184280,4
77,7tOnmXmui2wmZ51BF4wRFW,20,Paradise,Luv Drunk,7MAiDLzdzC3GY8q6YlOXwD,0,22,NA,0.554,0.93,8,-4.578,1,0.2,0.00106,0.034,0.103,0.149,150.099,audio_features,7tOnmXmui2wmZ51BF4wRFW,217600,4
