,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
19,104RcELzVcDF5kEba71gva,28,Fire,50 Cent,3q7HBObVc0L8jNeTe5Gofh,1,86,east coast hip hop,0.725,0.794,1,-4.138,1,0.213,0.0284,0.0,0.301,0.732,103.867,audio_features,104RcELzVcDF5kEba71gva,169520,4
20,6mZcNu9i8uhOYMiEAyEx81,9,How We Do,The Game,0NbfKEOTQCcwd6o7wSDOHI,1,79,gangster rap,0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,6mZcNu9i8uhOYMiEAyEx81,235533,4
21,3dFwpxh2yH7C7p9BGEKLVB,64,Goodies (feat. Petey Pablo),Ciara,2NdeV5rLm47xAvogXrYhJX,1,77,dance pop,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,audio_features,3dFwpxh2yH7C7p9BGEKLVB,223000,4
22,4MeDnO5yA2Zi6IMlVApRci,62,Freek-A-Leek,Petey Pablo,4Js9eYwAf9rypNtV8pNSw9,0,62,crunk,0.756,0.691,2,-3.718,1,0.178,0.0744,0.0,0.364,0.632,104.999,audio_features,4MeDnO5yA2Zi6IMlVApRci,235187,4
23,7KrNdrEUEEjU9LPlD9admu,15,Girlfriend Ringtone,Khalil,0Ve0bm5U01MnOpONJMoEC4,0,42,NA,0.679,0.663,6,-5.748,1,0.0515,0.00166,0.0,0.135,0.228,92.97,audio_features,7KrNdrEUEEjU9LPlD9admu,291667,4
24,3zl4HPDF1fCoTZnPjHgSsb,49,Who Booty (Remix),Jonn Hart,7vMpNua6oKT52WWHNUJ1No,1,51,deep pop r&b,0.686,0.541,4,-6.643,0,0.0356,0.0971,0.0,0.423,0.237,96.965,audio_features,3zl4HPDF1fCoTZnPjHgSsb,189613,4
25,4OjmCvRsvo2lAiB9O8KLxe,36,Beat It,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,1,74,dance pop,0.493,0.603,5,-6.512,0,0.0838,0.00204,0.0,0.304,0.535,197.829,audio_features,4OjmCvRsvo2lAiB9O8KLxe,254493,4
26,1x7QWWVpQdoiOGDRWuSK5l,5,Lolly,Maejor,3XcCT5MPlQPWFTJyzXbfuX,1,65,detroit hip hop,0.661,0.88,1,-2.978,1,0.296,0.0383,0.0,0.782,0.827,152.221,audio_features,1x7QWWVpQdoiOGDRWuSK5l,225507,4
27,4cgZ2dCVqZyMWo0zubW6Vb,0,Strange Clouds - feat. Lil Wayne,B.o.B,5ndkK3dpZLKtBklKjxNQwT,0,78,atl hip hop,0.68,0.716,10,-4.744,0,0.2,0.0662,0.0,0.122,0.833,147.978,audio_features,4cgZ2dCVqZyMWo0zubW6Vb,226897,4
28,4ypxuswkbYimvDEIuIS7vP,26,Gas Pedal,Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,1,72,dance pop,0.869,0.54,1,-6.813,1,0.0861,0.293,0.0,0.121,0.502,97.486,audio_features,4ypxuswkbYimvDEIuIS7vP,209813,4
29,6gf1xlPETW9CwjsdnUzW3g,56,HeadBand (feat. 2 Chainz),B.o.B,5ndkK3dpZLKtBklKjxNQwT,1,78,atl hip hop,0.92,0.472,1,-7.941,1,0.333,0.166,0.0,0.068,0.308,97.463,audio_features,6gf1xlPETW9CwjsdnUzW3g,219833,4
30,3iIuYR7cVdePFlEEhYamIY,29,Up Down (Do This All Day) (feat. B.o.B),T-Pain,3aQeKQSyrW4qWr35idm0cy,1,83,dance pop,0.773,0.54,5,-5.513,0,0.0581,0.27,0.0,0.146,0.468,97.026,audio_features,3iIuYR7cVdePFlEEhYamIY,231627,4
31,4DvhkX2ic4zWkQeWMwQ2qf,67,Like A G6,Far East Movement,698hF4vcwHwPy8ltmXermq,1,70,dance pop,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,216893,4
32,6vO90gbxZCq7fw2e0pSRkw,0,Wild Boy,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,1,83,pop rap,0.798,0.697,10,-4.788,0,0.0518,0.0262,0.0,0.569,0.487,140.049,audio_features,6vO90gbxZCq7fw2e0pSRkw,233427,4
33,3iL2l5gUqyPS6vDwJFgJTR,70,BedRock,Young Money,5OrB6Jhhrl9y2PK0pSV4VP,1,68,dirty south rap,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,audio_features,3iL2l5gUqyPS6vDwJFgJTR,288133,4
34,5rb9QrpfcKFHM1EUbSIurX,78,Yeah! (feat. Lil Jon & Ludacris),Usher,23zg3TcAtWQy7J6upgbUnj,1,85,atl hip hop,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,250373,4
35,6nJN1GYIHIdg1HQtrmJsqU,44,I Hit It First,Ray J,6gbGGM0E8Q1hE511psqxL0,1,64,pop rap,0.647,0.702,0,-8.168,1,0.0677,0.0194,0.0,0.16,0.508,97.972,audio_features,6nJN1GYIHIdg1HQtrmJsqU,205714,4
36,6BU5FJoFC38IBkMTxw6bh5,1,Main Chick (feat. Chris Brown),Kid Ink,6KZDXtSj0SzGOV705nNeh3,1,77,dance pop,0.777,0.482,10,-5.691,1,0.0366,0.0304,0.0,0.573,0.196,95.077,audio_features,6BU5FJoFC38IBkMTxw6bh5,197813,4
37,2i6R62KnH4EfYlSSrW2AbF,38,You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign),Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,1,89,hip hop,0.783,0.662,7,-6.124,1,0.0415,0.126,0.0,0.101,0.523,96.987,audio_features,2i6R62KnH4EfYlSSrW2AbF,186373,4
38,38aECKrbMv2F5FsYYCewCQ,57,No Mediocre,T.I.,4OBJLual30L7gRl5UkeRcT,1,81,atl hip hop,0.78,0.45,1,-9.539,1,0.0465,0.0826,0.0,0.0809,0.178,95.486,audio_features,38aECKrbMv2F5FsYYCewCQ,201600,4
39,0ODGQ6GNIkHxK6m0345xjs,0,Beg For It,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,1,78,australian hip hop,0.806,0.741,10,-4.303,0,0.0551,0.248,0.000131,0.0831,0.385,92.988,audio_features,0ODGQ6GNIkHxK6m0345xjs,178107,4
40,6AD3gisKJrvj1STmAIRzHg,51,Only,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,1,95,dance pop,0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,audio_features,6AD3gisKJrvj1STmAIRzHg,312027,3
41,3gEauQEo0SRoElCTmbcy51,17,Headboard Swag,Jonn Hart,7vMpNua6oKT52WWHNUJ1No,1,51,deep pop r&b,0.776,0.434,7,-7.749,1,0.0392,6.87e-05,0.0,0.184,0.569,99.991,audio_features,3gEauQEo0SRoElCTmbcy51,194960,4
42,1N1yRlgw2AgZeVndoGRFIk,2,Ayo,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,1,93,dance pop,0.823,0.561,6,-5.1,1,0.0432,0.0418,0.0,0.0904,0.635,98.033,audio_features,1N1yRlgw2AgZeVndoGRFIk,226247,4
43,45GtRWedzDAzG55MPosniU,2,Show Me,Kid Ink,6KZDXtSj0SzGOV705nNeh3,1,77,dance pop,0.491,0.512,7,-7.274,1,0.123,0.0347,0.0,0.135,0.558,98.092,audio_features,45GtRWedzDAzG55MPosniU,219640,4
44,6p5abLu89ZSSpRQnbK9Wqs,59,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,0f5nVCcR06GX8Qikz0COtT,1,69,dance pop,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,audio_features,6p5abLu89ZSSpRQnbK9Wqs,226581,4
45,1e17oghmtk2mGm5eftpgvA,30,We on (feat. Yo Gotti),Akon,0z4gvV4rjIZ9wHck67ucSV,0,83,dance pop,0.627,0.645,11,-2.079,0,0.0494,0.0409,3.02e-06,0.126,0.36,146.1,audio_features,1e17oghmtk2mGm5eftpgvA,186714,4
46,6XoQ8PWoBFccqNhtVsDqxT,0,Watch Me (Whip / Nae Nae),Silentó,7juKTDFlPesGeWQ1GmjmOv,0,58,pinoy hip hop,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,audio_features,6XoQ8PWoBFccqNhtVsDqxT,185143,4
47,7EKOezTOQmncyU306Ltdd9,2,Hotel,Kid Ink,6KZDXtSj0SzGOV705nNeh3,1,77,dance pop,0.78,0.581,10,-6.996,0,0.17,0.00497,0.0,0.215,0.693,102.87,audio_features,7EKOezTOQmncyU306Ltdd9,218880,4
48,0kIHfcHGFGm5xb0dSlKEdp,62,Hood Go Crazy,Tech N9ne,6UBA15slIuadJ8h2lPRPos,1,76,pop rap,0.912,0.644,11,-6.632,1,0.287,0.00714,0.0,0.107,0.492,96.0,audio_features,0kIHfcHGFGm5xb0dSlKEdp,225040,4
49,3ndumr5hw721OmT5opZ5Zl,49,Errrbody,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,0,80,dirty south rap,0.875,0.531,2,-6.046,1,0.0585,0.221,0.0,0.0498,0.22,103.965,audio_features,3ndumr5hw721OmT5opZ5Zl,261133,4
50,7yz6wjkAV0ZByLrlcrMkAx,50,Act Right,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,1,80,dirty south rap,0.885,0.615,8,-6.714,1,0.123,0.146,0.0,0.0651,0.598,97.999,audio_features,7yz6wjkAV0ZByLrlcrMkAx,250773,4
51,22BwaoGHQOTfFhHTndm7DQ,48,I Know,Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,1,80,dirty south rap,0.669,0.534,1,-7.479,1,0.0643,0.174,0.0,0.184,0.666,135.056,audio_features,22BwaoGHQOTfFhHTndm7DQ,259507,4
52,27Har4Jai5ktc37ptEkINv,39,FDB,Young Dro,3ZooCJzNMTLpmJaIRUEorI,0,56,atl hip hop,0.941,0.777,5,-4.808,1,0.206,0.0436,0.0,0.0829,0.642,125.055,audio_features,27Har4Jai5ktc37ptEkINv,220320,4
53,3LvVdRWoiQhhsEKXbDwrIe,30,Me Likey (feat. Kirko Bangz),Trevor Jackson,6vZUJpsm4VHjSWpedp05vg,1,52,deep pop r&b,0.773,0.602,1,-6.586,1,0.0447,0.0441,2.21e-06,0.164,0.44,111.981,audio_features,3LvVdRWoiQhhsEKXbDwrIe,191170,4
54,2NCD43DPc1TPM6ntuARD8j,23,She Be Like (Bom Bom Bom),Git Fresh,1nsURHyRMwZA5oipZwM4bA,0,38,NA,0.703,0.589,11,-8.64,0,0.0432,0.00599,9.07e-06,0.0657,0.549,104.11,audio_features,2NCD43DPc1TPM6ntuARD8j,200240,4
55,0uFvvXbmGIXlf5ZgtHyYpf,63,Bugatti,Ace Hood,31HjiqargV4NAw4GZqUale,1,67,dirty south rap,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,audio_features,0uFvvXbmGIXlf5ZgtHyYpf,269267,4
56,3qkBZ5HegR5YzxGWor650h,1,College Drop,Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,1,72,dance pop,0.92,0.881,1,-6.03,0,0.129,0.0637,6.47e-05,0.2,0.729,100.003,audio_features,3qkBZ5HegR5YzxGWor650h,174347,4
57,4DdaOUTsCqz4cLK3z92oso,41,143,Bobby Brackins,72rsQfzxNVLPpbzQzXVJSc,1,50,cali rap,0.833,0.751,11,-7.117,1,0.0854,0.0113,0.0,0.0235,0.716,98.041,audio_features,4DdaOUTsCqz4cLK3z92oso,206813,4
58,2PdneURUSLPasJOdp6JCN0,18,Pop It For A Player,Psych Ward Druggies,2z8rTiRTPRUnPWTsj6aUaA,0,24,NA,0.834,0.679,11,-4.699,1,0.259,0.0691,0.0,0.0773,0.267,95.018,audio_features,2PdneURUSLPasJOdp6JCN0,239813,4
59,0hkR93a0LriV2CQUhSXw3h,54,Lights Down Low,Maejor,3XcCT5MPlQPWFTJyzXbfuX,1,65,detroit hip hop,0.717,0.858,7,-3.469,0,0.0422,0.0694,2.8e-06,0.0801,0.67,155.41,audio_features,0hkR93a0LriV2CQUhSXw3h,186120,4
60,1Ser4X0TKttOvo8bgdytTP,76,Come Get Her,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,0,80,hip hop,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,audio_features,1Ser4X0TKttOvo8bgdytTP,212947,4
61,6ScJMrlpiLfZUGtWp4QIVt,73,A Milli,Lil Wayne,55Aa2cqylxrFIXC767Z865,0,93,hip hop,0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,audio_features,6ScJMrlpiLfZUGtWp4QIVt,221840,4
62,3kZoay4ANo86ehb6s4RwS9,68,Ridin',Chamillionaire,6vdMPayKk8YJxxeNP5oMCb,1,67,dirty south rap,0.788,0.798,8,-4.68,0,0.0997,0.189,0.0,0.3,0.836,143.051,audio_features,3kZoay4ANo86ehb6s4RwS9,303053,4
63,5CsDf2At4DbGOAx9lAOrTa,0,Drop It (feat. Sage the Gemini),Wonder Broz,2nBGd5NgLEYGpYBfSNf0yY,0,3,NA,0.866,0.453,8,-7.187,1,0.101,0.0361,0.0,0.0674,0.699,95.995,audio_features,5CsDf2At4DbGOAx9lAOrTa,181810,4
64,0ks9MMzUmSfZYG4Q1z3MRL,24,You Know Me,2 Pistols,7JBMlJmJpOk87BZTdbYSHD,1,41,dirty south rap,0.741,0.437,9,-7.353,1,0.0429,0.00139,0.0,0.183,0.23,94.974,audio_features,0ks9MMzUmSfZYG4Q1z3MRL,216173,4
65,4o568kdkDntTDuQTJfMIxa,42,Ridin' Rims,Dem Franchize Boyz,0VKTLKamj4IH8OfQbUL0kq,0,53,atl hip hop,0.739,0.603,2,-7.788,1,0.0784,0.081,0.0,0.0833,0.496,158.873,audio_features,4o568kdkDntTDuQTJfMIxa,323960,4
