,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
10,0JjM9bKm4wrwohMslcm892,80,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,02kJSzxNuaWGqwubyUba0Z,1,87,indie pop rap,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,audio_features,0JjM9bKm4wrwohMslcm892,213308,4
11,3Q6F8RByyhRTJpRtZLY3cg,84,WHATS POPPIN,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,0,77,deep underground hip hop,0.919,0.597,11,-6.656,0,0.251,0.0211,0.0,0.262,0.792,145.049,audio_features,3Q6F8RByyhRTJpRtZLY3cg,139747,4
12,75dLEqanQTupF3dtP9exT5,79,Yikes,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0,95,dance pop,0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,audio_features,75dLEqanQTupF3dtP9exT5,156882,4
13,598yNsG1JFrGd4n2kMoz7F,87,Woah,Lil Baby,5f7VJjfbwm532GiveGC0ZK,0,94,atl hip hop,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,audio_features,598yNsG1JFrGd4n2kMoz7F,183011,4
14,5yY9lUy8nbvjM1Uyo1Uqoc,96,Life Is Good (feat. Drake),Future,1RyvyyTE3xzB2ZywiAwp0i,1,94,atl hip hop,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
15,1iSqfoUFnQwV0QW1EfUit8,91,Suicidal,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,0,89,melodic rap,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,audio_features,1iSqfoUFnQwV0QW1EfUit8,222997,4
16,57vxBYXtHMk6H1aD29V7PU,88,Heartless,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0,96,canadian contemporary r&b,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,audio_features,57vxBYXtHMk6H1aD29V7PU,200080,4
17,3VyjsVV24RmBIbWJAeUJNu,89,No Idea,Don Toliver,4Gso3d4CscCijv0lmajZWs,0,85,hip hop,0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,audio_features,3VyjsVV24RmBIbWJAeUJNu,153750,4
18,6U0FIYXCQ3TGrk4tFpLrEA,90,SUGAR,BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,0,86,boy band,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,audio_features,6U0FIYXCQ3TGrk4tFpLrEA,204533,4
19,733c1CWmIGymoQXdp7Us88,79,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1,93,melodic rap,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,audio_features,733c1CWmIGymoQXdp7Us88,188563,4
20,1ZPWWSwCkxKfqdp4H0RFCo,58,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,0,89,pop rap,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,1ZPWWSwCkxKfqdp4H0RFCo,163636,5
21,4TnjEaWOeW0eKTKIEvJyCa,97,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,0,88,alternative r&b,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,audio_features,4TnjEaWOeW0eKTKIEvJyCa,159382,4
22,1ToprX3cpBiXoAe5eNSk74,85,Eleven,Khalid,6LuN9FCkKOj5PcnpouEgny,0,96,alternative r&b,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,audio_features,1ToprX3cpBiXoAe5eNSk74,206361,4
23,3ClBKQkKoaUQ6UOhe2xlJK,84,Good News,Mac Miller,4LLpKhyESsyAXpc4laK94U,0,92,hip hop,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,3ClBKQkKoaUQ6UOhe2xlJK,342040,4
24,3Dv1eDb0MEgF93GpLXlucZ,91,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,0,89,la indie,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,237893,4
25,6RbH4isVKIOg1OY1HvRqFc,75,Loyal (feat. Drake and Bad Bunny) - Remix,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,1,82,hip hop,0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984,audio_features,6RbH4isVKIOg1OY1HvRqFc,281120,4
26,6M29LpV14p1pGJZbkLqDdb,70,Yummy - Summer Walker Remix,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,1,99,canadian pop,0.653,0.579,2,-5.709,0,0.0512,0.289,0.0,0.105,0.555,145.882,audio_features,6M29LpV14p1pGJZbkLqDdb,209177,4
27,6fvqvUQr12qghH4N8gpAch,75,Believe (feat. Justin Timberlake),Meek Mill,20sxb77xiYeusSH8cVdatc,1,88,hip hop,0.628,0.75,10,-5.219,0,0.14,0.142,0.0,0.0946,0.374,87.008,audio_features,6fvqvUQr12qghH4N8gpAch,211303,4
28,40FUPlp2KJvdHY5ABnK100,75,GUESS WHAT (feat. Rick Ross),Russ,1z7b1Pr1rSlvWRzsW3HOrS,1,87,hawaiian hip hop,0.738,0.785,1,-10.035,1,0.272,0.0711,1.59e-05,0.117,0.357,92.008,audio_features,40FUPlp2KJvdHY5ABnK100,206013,4
29,1lO9CZo6eDrOy0S7khgryG,79,No Regrets (feat. Don Toliver),Eminem,7dGJo4pcD2V6oG8kP0tJRR,1,99,detroit hip hop,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,audio_features,1lO9CZo6eDrOy0S7khgryG,200947,4
30,7gVwgc8b3XnO87TpmXXFA5,78,Diva (feat. Lil Tecca),The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,1,72,australian hip hop,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,audio_features,7gVwgc8b3XnO87TpmXXFA5,172005,4
