index,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_pop,genre,category
11109,1YS98df70VrKl5O4HWou3j,47,Never Walk Alone,Sippinpurpp,6ngR2kHxjibH7bdDUBqL3z,0,0.6559999999999999,0.41100000000000003,8,-15.164000000000001,0,0.0881,0.151,0.000164,0.12300000000000001,0.429,155.016,212516,4,49,hip hop tuga,rap
11110,5gkoRorxKhHlQnmro9ZV2t,41,comer,benji price,2XWfm5Ts8pvNzZMENVZ65I,0,0.78,0.507,6,-12.155,0,0.113,0.39299999999999996,0.0021100000000000003,0.0827,0.406,99.976,213600,4,34,hip hop tuga,rap
11111,5xfjZcvUaaqBHlwnKSF1du,41,Render (feat. Chyna),Lhast,46uaNKR4GSjmDEK732EeVw,1,0.8420000000000001,0.473,1,-8.157,0,0.06,0.785,0.000433,0.102,0.289,126.93299999999999,279471,4,53,hip hop tuga,rap
11112,7vc5AC3AELadRx55OBdHME,47,spaceship (feat. Yuri NR5),prettieboy johnson,1M2hWeiuj11hkYdfiZ2wFy,1,0.47700000000000004,0.28600000000000003,0,-11.527000000000001,0,0.0877,0.557,0.0,0.138,0.48100000000000004,156.88299999999998,171975,4,39,trap tuga,rap
11113,71oglsE59tCSHRSqp4uFTG,41,Mudei,Aragão,6uVPyqbCsr2hcfDwGTmdl4,0,0.795,0.599,10,-6.372000000000001,0,0.253,0.0942,1.3300000000000001e-05,0.16699999999999998,0.355,100.141,178378,4,50,hip hop tuga,rap
11114,7Bzm9O75NPkz6Ff8bIBjmj,33,Mesma Dança,Monsta,1UYLvmudFl1ERXDnAPj5WS,1,0.527,0.447,5,-9.225,0,0.40399999999999997,0.14400000000000002,0.0,0.0882,0.32,101.625,257419,4,44,hip hop tuga,rap
11115,4DhVXqNHl8GitussU8TSHx,34,Mais De Ti,Lójico,6PRzGdn4WO9juMXyq2QRBw,0,0.745,0.629,10,-9.283,0,0.0637,0.52,0.0198,0.111,0.251,109.995,180919,4,30,,rap
11116,4o4f7uHHOHlRHs0uwmeyxR,34,Gangsta Party,Kelson Most Wanted,12GghNFuOPqpisGJPLH0Jn,1,0.662,0.736,1,-6.849,1,0.11599999999999999,0.266,0.0,0.161,0.198,96.884,150000,4,35,,rap
11117,3TLUal7hPy4tWIjxdSOk3E,34,Ws,Fínix MG,7dwz1nJE4Twe22y0rnYg8u,0,0.9590000000000001,0.368,1,-12.045,1,0.35700000000000004,0.451,1.18e-06,0.0899,0.574,130.029,195692,4,47,hip hop tuga,rap
11118,0DJ1qIngULNWaMf63W5bds,30,Clandestinos,Oder,44RhWB93QH8dY7KpC6fNgG,1,0.609,0.932,0,-3.427,1,0.259,0.0202,0.23800000000000002,0.0592,0.23800000000000002,173.972,226207,4,21,,rap
11125,5YxP1CkunbhUQVvctFOHa7,75,fuck 3x,tha Supreme,19i93sA0D7yS9dYoVNBqAA,0,0.655,0.8140000000000001,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,161266,4,83,italian hip hop,rap
11128,0nFCpnM7nistUWXRZpzOWM,66,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,7Do8se3ZoaVqUt3woqqSrD,1,0.838,0.853,4,-5.126,1,0.28300000000000003,0.168,0.0,0.545,0.6920000000000001,119.939,177036,4,71,trap italiana,rap
11129,4dDMgEj5GpBTI1lvVlYPu7,69,Mon Fre - feat. Emis Killa,Shiva,2K5nCggbhSZ00YCYP5qkZS,1,0.841,0.821,6,-3.802,1,0.23399999999999999,0.0791,0.0,0.172,0.545,106.00299999999999,224151,4,79,trap italiana,rap
11130,0nB7VgMGBTeOIO6LXwOvEJ,1,Visiera A Becco,Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,0,0.703,0.767,2,-5.337999999999999,0,0.064,0.10300000000000001,0.0,0.0956,0.165,143.953,187573,4,80,italian hip hop,rap
11131,2Cm9pUNjLYpLo2gjIiTBPa,57,Serio (feat. Capo Plaza),Emis Killa,6FtwCmLY6L1sqvjaQ2lV6G,1,0.721,0.6509999999999999,11,-5.665,0,0.0871,0.184,0.0,0.0722,0.537,129.904,218769,4,72,italian arena pop,rap
11132,1MtmXPxXP4ntSjfF5xnOyM,72,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,1,0.84,0.62,1,-6.91,1,0.129,0.0584,0.0,0.0988,0.511,98.07600000000001,188401,4,79,basshall,rap
11134,1MGXWglFoINJdrcp2W0U0w,60,Keanu Reeves (feat. Achille Lauro),Gemitaiz,4upwdFMlZBmQ68jP9jPzjK,1,0.8109999999999999,0.59,4,-7.794,1,0.0437,0.0267,9.93e-06,0.111,0.166,102.709,209791,4,78,italian hip hop,rap
11136,4hwwDxMDxwNbCyUJuI5sLa,57,Trankilo,Vegas Jones,4b3MWJACM6T1QwGKoFe7pp,1,0.789,0.799,10,-4.696000000000001,0,0.182,0.0107,0.0,0.0935,0.385,124.182,240000,4,69,italian hip hop,rap
11137,2Ri0436JKFUsd3B3xa2jCe,54,Morto Mai,Lazza,0jdNdfi4vAuVi7a6cPDFBM,0,0.645,0.813,7,-5.4479999999999995,0,0.107,0.121,0.0,0.127,0.551,82.676,145640,4,76,italian hip hop,rap
11138,3RsSxNSorUqe9K4qEGTlGC,63,Allenamento #2,Capo Plaza,5SulO4l40qDuV9zUGLZx7n,1,0.86,0.601,1,-7.247000000000001,0,0.509,0.406,0.0,0.10300000000000001,0.0589,80.01899999999999,151422,4,80,italian hip hop,rap
11139,2fCrGBbflxxcSXO6HUhJcS,51,Lario (feat. Fabri Fibra) - RMX,Lazza,0jdNdfi4vAuVi7a6cPDFBM,1,0.797,0.496,5,-6.499,1,0.335,0.0885,0.0,0.0614,0.625,83.05799999999999,193676,4,76,italian hip hop,rap
11140,41FusdKMoGstfNPq7TXjXX,57,Rotten,Nitro,6jQZzWW3JlEtcRDSzFVKSP,0,0.7190000000000001,0.897,6,-3.082,1,0.348,0.0811,0.0,0.373,0.8290000000000001,95.37299999999999,238093,4,72,italian hip hop,rap
11141,2jkIbZ43eH3rM1yro2Ojzh,66,Veleno 7,Gemitaiz,4upwdFMlZBmQ68jP9jPzjK,1,0.794,0.823,11,-6.731,0,0.0591,0.163,2.57e-05,0.35100000000000003,0.33399999999999996,133.025,173960,4,78,italian hip hop,rap
11142,0UuqwLM3UFmwcXSJgfFHvr,59,oh 9od,tha Supreme,19i93sA0D7yS9dYoVNBqAA,1,0.7859999999999999,0.483,0,-11.302,0,0.21600000000000003,0.15,4.3200000000000007e-05,0.0903,0.6709999999999999,143.06,205594,4,83,italian hip hop,rap
11144,69d3X2Nv5AWHUeTktfOqpV,59,Simba,Ernia,3fhMfkPPzksWuw0hEm4ldm,0,0.752,0.5,1,-7.143,1,0.142,0.038,0.00231,0.11,0.43,97.963,199000,4,70,italian alternative,rap
11145,0TAt3c8KXb1D3sWT8ENar8,58,Porto Cervo,Lazza,0jdNdfi4vAuVi7a6cPDFBM,0,0.855,0.6659999999999999,10,-4.581,0,0.10400000000000001,0.2,0.0,0.0885,0.758,100.006,235425,4,76,italian hip hop,rap
11146,05mrU7mN3c1822bpY58UBC,65,48H (feat. Sfera Ebbasta),Izi,6289Bbkkk3gaCbh1K7Rv8F,1,0.755,0.502,5,-9.08,0,0.0655,0.307,0.0,0.105,0.6,149.91899999999998,198125,4,72,italian hip hop,rap
11148,0eczHniJguffShMNltOqMo,52,Gli occhi della tigre,Nayt,7tmTvmqgTBcX88ZrSHByrD,1,0.732,0.8029999999999999,6,-8.725,0,0.29,0.657,0.0,0.605,0.537,135.063,166222,4,70,italian hip hop,rap
11149,2l9XbXBbKoEfc1JdCvSz4n,59,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)",Achille Lauro,0lI3rF4hi4op6UxqlLHPzv,1,0.685,0.8340000000000001,7,-3.782,1,0.233,0.0419,0.0,0.332,0.601,123.89200000000001,174920,4,75,italian hip hop,rap
11150,7iTTQvztpfrDneVSX9IGBD,64,Stamm Fort (feat. Sfera Ebbasta),Luche,3yiEJ9SByXZMXTwaKdVFN4,1,0.78,0.521,0,-5.093999999999999,1,0.12300000000000001,0.0983,0.000125,0.0967,0.643,160.08700000000002,171375,4,72,italian hip hop,rap
11152,500c6DLy4ag8gFAnkuzTxP,67,FIORI,Giaime,3sC3sCpqSYClSdKez9Rs6k,1,0.85,0.5670000000000001,4,-8.738999999999999,0,0.19899999999999998,0.136,0.0,0.115,0.161,99.99,168000,4,72,italian hip hop,rap
11153,7xwOv1FJd8iqnCoj3BDjpV,63,Rip RMX (feat. Shiva),Side Baby,6PXiPeUVFrlaC1n8511ijT,1,0.7190000000000001,0.528,0,-8.857000000000001,0,0.292,0.615,0.0,0.122,0.34600000000000003,171.937,159767,4,65,italian hip hop,rap
11154,0VU34EBWTAlHVIZE3aWlZA,63,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,7Do8se3ZoaVqUt3woqqSrD,1,0.79,0.7140000000000001,2,-5.119,1,0.266,0.23199999999999998,0.0,0.114,0.773,83.59299999999999,293591,4,71,trap italiana,rap
11158,5nFX29WZIulql4m4ic0KRw,62,MAMMASTOMALE (feat. Salmo) - prod. Dade,MACHETE,7Do8se3ZoaVqUt3woqqSrD,1,0.764,0.6659999999999999,2,-6.995,1,0.0828,0.0404,5.8399999999999997e-05,0.136,0.21600000000000003,139.976,154549,4,71,trap italiana,rap
11159,2nRWqhOJRXt2vV30xXrNVy,59,Guai,Shiva,2K5nCggbhSZ00YCYP5qkZS,0,0.799,0.624,9,-7.504,0,0.462,0.0699,0.0,0.0966,0.49700000000000005,150.08,174800,4,79,trap italiana,rap
11161,17rO0cE11ZlHGCrn58bFBq,54,La voce di Chadia,Chadia Rodriguez,4nXNT34X5GQ8yTBttXtbY6,0,0.778,0.74,3,-4.716,0,0.0399,0.00457,0.0,0.0431,0.18100000000000002,120.08200000000001,150500,4,58,italian hip hop,rap
11162,7tfRZud7Q1qyscGabmQPoy,59,80's,Tymek,1silJqJQfrrZNFvWWjAyhh,0,0.774,0.5670000000000001,1,-11.887,0,0.19399999999999998,0.799,0.0155,0.11900000000000001,0.7979999999999999,100.022,138600,4,74,polish underground hip hop,rap
11163,3XtJwOJQroFfY98WJwzzep,59,Mogę dziś umierać,White 2115,4nPxrGG7k7aEKmNLsfX4cd,0,0.843,0.634,3,-7.726,1,0.0681,0.107,9.9e-06,0.12,0.604,127.93299999999999,170730,4,70,polish hip hop,rap
11165,37OjKpGDZngkru4ToHVz4V,63,Impreza,Sobel,56VhOZOF6hwqrbNYwkmcsH,1,0.92,0.363,11,-11.92,1,0.0933,0.027999999999999997,0.0118,0.0854,0.5579999999999999,120.00200000000001,165747,4,56,,rap
11166,3pMN9eAT04CjDX2jgmwEGC,53,Cola,PlanBe,7FwxJtVorL07N6kbqmkPr6,0,0.802,0.8220000000000001,6,-4.954,1,0.0429,0.285,0.0041,0.139,0.885,119.994,154577,4,63,polish hip hop,rap
11167,1XCxN2Y9WwLkBb0Pple8af,61,Klubowa Suka,C0PIK,4MIxXamGReTuwap0g2OdZc,1,0.733,0.591,2,-11.968,1,0.32,0.265,0.0,0.188,0.637,133.954,121836,4,51,,rap
11168,1ynZh1jVEOyOhlbjHbIUZe,53,Twister,Żabson,0QR764k0D36npmTMWx5bft,1,0.631,0.8,0,-4.901,1,0.11599999999999999,0.11800000000000001,0.000166,0.0912,0.426,119.281,211006,4,70,polish hip hop,rap
11169,3QDkHYBGogjLftoAS6gCXj,49,Miami,Be Vis,6cAstWrYVb1BxHyRQJJskF,0,0.77,0.873,8,-7.347,1,0.11599999999999999,0.35200000000000004,0.0,0.0964,0.687,117.993,215069,4,59,polish hip hop,rap
11170,2sTuKKRZI1ciK5tflR00YE,65,GOMBAO 33,Mata,0MIG6gMcQTSvFbKvUwK0id,1,0.7559999999999999,0.604,6,-8.77,0,0.235,0.354,0.0,0.135,0.215,125.991,340107,4,74,,rap
11171,0XthAWvbDoOunjDceV6Jq2,68,VOGUE,Bedoes,0LX2VNf5w4iOHW1yyIqb74,1,0.782,0.568,2,-8.074,1,0.0772,0.0711,0.0203,0.14300000000000002,0.45399999999999996,118.03299999999999,218133,4,76,polish hip hop,rap
11174,07Agqdd4SD83JRgN19OjdW,63,Magenta (prod. Auer),Pezet,4z93wkjfGntA0XFqnv4wj7,0,0.742,0.8420000000000001,2,-6.421,1,0.226,0.519,7.61e-06,0.124,0.569,132.993,200333,4,65,polish hip hop,rap
11176,6TxtJ6Nan6vyZu1m8tl3Ch,62,Gubię kroki,White 2115,4nPxrGG7k7aEKmNLsfX4cd,0,0.841,0.695,10,-5.851,0,0.29600000000000004,0.336,0.0017100000000000001,0.10400000000000001,0.44299999999999995,115.958,137322,4,70,polish hip hop,rap
11177,0mJQUuuYqAOZyaeQWn1baR,58,Język Ciała,Tymek,1silJqJQfrrZNFvWWjAyhh,1,0.722,0.722,1,-6.622000000000001,0,0.154,0.763,0.0,0.0639,0.696,128.08100000000002,202500,4,74,polish underground hip hop,rap
11178,5T3iMVUMq34Oy8DwBzPvJy,31,jolka,chillwagon,31KykqmaPRWmV8PMHgWdE3,1,0.784,0.785,0,-5.497000000000001,1,0.0478,0.131,0.0,0.153,0.354,149.935,147208,4,67,polish trap,rap
11179,2hyh9YvwFB0cGjvyGk6Sxo,55,Robię Yeah (prod.by FRNKIE),K Koke,30n2M66Hu0LvcaRAJDrcxQ,1,0.718,0.556,11,-10.182,0,0.31,0.0298,0.0,0.337,0.39799999999999996,93.96,173617,4,54,grime,rap
11181,3pViCCEADAGFDlk5jn6HKi,58,Taka Dama,Qbik,365io48i1yD9KNNBbZpIK9,0,0.821,0.5660000000000001,2,-6.397,1,0.11699999999999999,0.308,0.0,0.0988,0.514,102.956,191056,4,55,polish trap,rap
11182,0DMaVFVis8RSk7U9PdZlJC,49,Klepsydra,PlanBe,7FwxJtVorL07N6kbqmkPr6,0,0.628,0.6629999999999999,8,-7.832999999999999,1,0.0393,0.2,0.00271,0.213,0.419,116.008,171021,4,63,polish hip hop,rap
11183,6hYahIIqydEMJtge7Jxcjg,52,Zimna Jak Lód,B.R.O,1JsnraXeS2KK3dgwNR9ARf,1,0.823,0.594,1,-8.746,1,0.161,0.584,1.1e-06,0.145,0.382,112.024,207857,4,52,polish hip hop,rap
11184,3rjVpvMgGMj6PRKJgx4nl0,54,Safari,Lanek,7afPAbg5jb45KFUSnHIMFG,1,0.748,0.7959999999999999,1,-5.435,1,0.22,0.341,0.0,0.39,0.753,148.171,171050,4,75,polish electronica,rap
11185,02laeIhl0AzJ61WIQrkQp8,55,Casablanca (Bonus Track),BLACHA,71tiWMKZ5wpl6E0BdwVQza,0,0.715,0.785,11,-4.973,0,0.0996,0.509,0.0,0.16899999999999998,0.504,121.07700000000001,144640,4,61,polish hip hop,rap
11186,5L9CtWaLszc2IYwopagVaH,56,Nagano 98,Kartky,7mC8Nb2rN3hM0v0bpxaMzL,0,0.753,0.7929999999999999,9,-7.779,0,0.142,0.147,0.0,0.134,0.52,120.022,180147,4,65,polish hip hop,rap
11188,6Q55uUPNZoep73rSzsjqMx,53,Gwiazda,Mr. Polska,1A6HQzOvtGaCYihOuIKjE6,1,0.9329999999999999,0.595,0,-7.617999999999999,1,0.0962,0.188,0.00010700000000000001,0.21899999999999997,0.573,125.009,180480,4,66,dutch hip hop,rap
11189,2qVijJcx4aFBU2CS0waUqT,56,FPS,Bedoes,0LX2VNf5w4iOHW1yyIqb74,1,0.691,0.6759999999999999,11,-8.181000000000001,1,0.324,0.255,9.17e-06,0.221,0.19699999999999998,168.017,155714,4,76,polish hip hop,rap
11191,6zNYzO32xeRWaREhKtDJMU,42,DYNVMIT,Emes Milligan,63T5JMeXfAbq86Iz1KDFrq,1,0.758,0.7170000000000001,2,-8.024,1,0.245,0.369,0.0,0.109,0.467,120.016,267993,4,46,polish underground hip hop,rap
11192,6WL1c6ELvm4V4p89mUdrlM,0,Moryak,Feduk,3EsjO0y0DE1GC453Sgyr7Z,1,0.8440000000000001,0.509,6,-10.587,0,0.0703,0.113,0.00013000000000000002,0.0972,0.532,120.023,162000,4,59,russian hip hop,rap
11193,2Zu0RM1e8qBQDfVIm072ki,61,Jagodzianki (prod.by Abel de Jong),Malik Montana,1Kjs5u8GQf6zCFdTj6SI9E,1,0.9570000000000001,0.664,9,-10.458,0,0.28300000000000003,0.295,2.41e-06,0.217,0.805,126.986,160630,4,72,polish hip hop,rap
11194,6kVuMP4u1WDFPmGxi1429F,59,Skiety & Klapki - Remix,Kabe,4Q3xLVaD2uBZGVxmCYuSkt,1,0.972,0.57,3,-9.144,0,0.37200000000000005,0.14300000000000002,0.0,0.0952,0.91,121.92200000000001,185518,4,62,polish hip hop,rap
11195,7n7QAwwFJG7jOjxgACW1XC,59,Grill u Gawrona,Bialas,2ufQfSFDFXfMS7MEMzdGZE,1,0.741,0.802,2,-9.045,1,0.32899999999999996,0.435,0.0,0.35700000000000004,0.614,127.947,172400,4,70,polish hip hop,rap
11196,1xpyf9nJwybAriErZODsJY,25,kwit,chillwagon,31KykqmaPRWmV8PMHgWdE3,0,0.78,0.875,7,-4.025,1,0.139,0.364,0.0,0.07,0.836,150.08100000000002,160747,4,67,polish trap,rap
11197,7g3XVrbNVog8pZLKCRfUxh,40,Sweetie,Wiatr,154o9Wi0JpSDbYQPMtmpd5,1,0.877,0.569,6,-10.977,0,0.256,0.0856,2.82e-06,0.10300000000000001,0.5670000000000001,119.992,196005,4,52,polish hip hop,rap
11198,6YnvT0ToBvUTWjhFwvIgeF,59,Pistolet (prod. by Abel de Jong),Mr. Polska,1A6HQzOvtGaCYihOuIKjE6,1,0.8959999999999999,0.772,11,-7.392,1,0.109,0.218,0.00158,0.34600000000000003,0.8170000000000001,125.995,140952,4,66,dutch hip hop,rap
11199,00g7zzRDf2DOf4fKYzFTUA,47,Wiraże,Szopeen,5BrkebliJMRAGRPg8NRDGi,0,0.75,0.797,1,-6.516,1,0.332,0.5670000000000001,0.0,0.0914,0.726,112.34299999999999,192857,4,44,polish hip hop,rap
11200,3nU5IJoHmfDFr92w1VXJ0f,53,Millenium sport,Jan-Rapowanie,43yekIowVCHkR6TGGg9gSp,1,0.8009999999999999,0.715,2,-9.812000000000001,1,0.301,0.28,0.0,0.0713,0.613,131.893,155821,4,66,polish hip hop,rap
11201,2f4vdaOFLc870TX7NK6o7e,54,BIEŁYJE NOSY,TEDE,38iqZSGa2pvToKrMISU8g1,1,0.794,0.7440000000000001,4,-5.194,0,0.14300000000000002,0.19699999999999998,0.0,0.242,0.716,123.01700000000001,289213,4,61,polish hip hop,rap
11203,4BgJGf5GM5oew0sOMAjP7d,46,Piątek,Dj.Frodo,2JPfhjtR4ZrfpcFgEszZmg,1,0.743,0.7559999999999999,0,-6.457999999999999,1,0.0691,0.252,0.0,0.121,0.564,169.808,183529,4,49,polish trap,rap
11205,0xoUDiOLXqp9qB3S9FkvUI,58,Delfin,Bedoes,0LX2VNf5w4iOHW1yyIqb74,1,0.787,0.792,1,-7.187,1,0.32799999999999996,0.31,0.0,0.138,0.506,160.032,336867,4,76,polish hip hop,rap
11207,0J5iIs5FFX92P28eNNFmcl,44,DOBRA-NOC,B.R.O,1JsnraXeS2KK3dgwNR9ARf,0,0.7979999999999999,0.8,11,-6.091,0,0.0606,0.369,3.53e-06,0.174,0.77,124.022,189587,4,52,polish hip hop,rap
11208,0U5TPIPvd8iAWsQ48Vb2Dp,54,Sikam Szampan,Mr. Polska,1A6HQzOvtGaCYihOuIKjE6,0,0.9329999999999999,0.763,9,-9.582,0,0.0792,0.614,0.000758,0.109,0.7979999999999999,130.031,148651,4,66,dutch hip hop,rap
11209,1ZqRGmCD1OGE8eSoMbvk0M,39,Dla mnie,Zeppy Zep,2hnyMG1DuXarlHFJDITc3n,1,0.677,0.888,4,-5.569,0,0.332,0.35200000000000004,0.0,0.262,0.631,130.35299999999998,179538,4,34,,rap
11210,5JXT7diz93Zmic5i6Mhd2q,51,"Lifestyle (feat. Malik Montana, Borixon & Bialas)",Kubi Producent,0WDJa0qnagyOnMaiD26wht,1,0.679,0.795,2,-5.296,1,0.292,0.485,0.0,0.109,0.757,150.035,185307,4,70,polish hip hop,rap
11211,56eRQtq5G4MTRPLjpuuPVU,35,Papierosy_rmx,Reto,6QfFTZJHFSe9Xyes6DkAli,0,0.713,0.6659999999999999,9,-7.725,0,0.21100000000000002,0.636,0.0,0.179,0.7120000000000001,135.967,235440,4,65,polish hip hop,rap
11212,3VFT90E0yYjdHSFoGv02us,74,Rich Rich,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,0,0.5479999999999999,0.649,4,-4.796,0,0.29,0.0844,0.00044,0.13,0.222,141.85299999999998,204319,4,82,german cloud rap,rap
11213,7ygVaACDENw4PgLbN1awFE,65,Matrix,Apache 207,1qQLhymHXFPtP5U8KNKsm6,0,0.7859999999999999,0.509,9,-8.766,0,0.29,0.7659999999999999,3.33e-06,0.272,0.418,114.961,183793,4,83,german hip hop,rap
11214,7Ek9e3eIuktIFjpDRQfmHE,79,Mios mit Bars,Luciano,3CJKkU0XuElRT1z8rEtIYg,0,0.677,0.633,9,-7.353,0,0.0467,0.111,0.179,0.217,0.40399999999999997,145.012,232147,4,80,german hip hop,rap
11215,38YP1STiBe3AZevFFJILf4,80,Weiss,Samra,6h1s4i4XKIYv4ErDelLDN0,0,0.6,0.525,2,-6.585,0,0.423,0.39299999999999996,0.0,0.111,0.436,96.98899999999999,162702,4,85,german hip hop,rap
11216,1V7JaMp11LKGwKiVmSetf0,83,Baby,Joker Bra,325L7kby6bkG5qSXXAFEWM,1,0.7709999999999999,0.9209999999999999,1,-4.228,0,0.109,0.166,0.00021099999999999998,0.11900000000000001,0.56,128.02100000000002,148125,4,76,german hip hop,rap
11217,6JZrs7FFUkTpinCxM1DG3E,76,Auf Wiedersehen,Mozzik,1pkDzgHvVqC17qYGKfLPpb,0,0.594,0.745,9,-5.468999999999999,1,0.401,0.207,0.0,0.525,0.43799999999999994,83.64,194168,4,73,albanian hip hop,rap
11218,0C6bsQq58Ue1XfL5PKTO6D,75,Verkackt,Gzuz,5eioJDe26lOqkAMbuhzZYs,1,0.774,0.805,11,-5.896,0,0.302,0.0509,0.0,0.149,0.261,92.735,136974,4,83,deep german hip hop,rap
11219,3RgJvQlTg7tp5mXtylDXYx,73,Schüsse im Regen,Samra,6h1s4i4XKIYv4ErDelLDN0,0,0.772,0.799,5,-3.4810000000000003,0,0.29100000000000004,0.10400000000000001,0.0,0.111,0.449,97.029,152299,4,85,german hip hop,rap
11220,3ecKtWMr8HK99YOs7L6Ps3,75,KRIMINELL,Kianush,0t9IVyFGzH79wIFfhEXddQ,1,0.8079999999999999,0.691,2,-6.777,0,0.0898,0.182,0.0,0.231,0.615,114.95700000000001,186404,4,72,german hip hop,rap
11221,1CbFX5cBnMVVwBBI4ssF2G,71,"Para, Money, E's",JIGGO,5Pmsa0FeoMFWsjhpo2bIAK,1,0.682,0.598,6,-5.8629999999999995,0,0.0712,0.33299999999999996,0.0,0.331,0.36,77.516,161032,4,66,german hip hop,rap
11222,0oFrTaO9UIgqu6MuzkFu7B,75,GRIND,Fler,75ctWsRuGXmxMxnFPkuEwA,0,0.867,0.643,9,-5.176,0,0.0881,0.17600000000000002,2.09e-06,0.11,0.49,134.92,170667,4,72,german hip hop,rap
11223,1R4xkZXQUQ8QJtAdwHkSgC,79,Mon Ami,Samra,6h1s4i4XKIYv4ErDelLDN0,0,0.8009999999999999,0.731,8,-3.7230000000000003,1,0.38299999999999995,0.188,0.0,0.111,0.537,105.666,138409,4,85,german hip hop,rap
11224,0ui2kVwPZKHaZxGhdIzBrp,73,Nur wegen dir,Nimo,3ZuBEj9ppJe8GSdKaMTfMN,0,0.73,0.718,7,-5.513999999999999,0,0.109,0.195,0.00203,0.113,0.20199999999999999,116.105,203827,4,81,german hip hop,rap
11225,0dv22i02nk3o8JwmK6BwjI,73,AMEX BLACK,Joker Bra,325L7kby6bkG5qSXXAFEWM,0,0.789,0.521,4,-5.58,1,0.41,0.294,0.0,0.0764,0.42200000000000004,151.855,174836,4,76,german hip hop,rap
11226,2fzPZOozISzcAU7FSwkN7g,73,Bin da,Veysel,4VuARVJiWGsH2msKTdsKdQ,0,0.85,0.7440000000000001,0,-3.7689999999999997,0,0.0455,0.409,0.002,0.14800000000000002,0.8340000000000001,108.012,152373,4,73,albanian hip hop,rap
11227,1hoLUVBx0ixX3kn0EX0P5n,82,Kein Wort,Juju,4sg4no0TXdsrM1s4SVUwNF,1,0.746,0.5920000000000001,6,-6.861000000000001,0,0.0914,0.462,1.17e-05,0.187,0.629,160.065,162094,4,78,german hip hop,rap
11228,2nNGV59DJJwk7D5ImGf6uc,76,Donuts,Gzuz,5eioJDe26lOqkAMbuhzZYs,0,0.782,0.7120000000000001,11,-7.377000000000001,0,0.233,0.0919,9.329999999999999e-05,0.0818,0.5720000000000001,141.02100000000002,162927,4,83,deep german hip hop,rap
11229,0Vl4eICpXMjtiK0RhdaWov,79,Zu Ende,Samra,6h1s4i4XKIYv4ErDelLDN0,1,0.7070000000000001,0.747,8,-5.212000000000001,0,0.27899999999999997,0.307,0.0,0.183,0.491,80.025,197861,4,85,german hip hop,rap
11230,1ZqcNFAfZwZFuKwSOyoVid,61,Drug Dealers Dream,JURI,6SGVQ8bD0Hab6BItkqWVuJ,0,0.625,0.8390000000000001,7,-5.221,0,0.33799999999999997,0.4,0.0,0.0549,0.418,91.126,163000,4,58,deep german hip hop,rap
11231,3Dkfcd3DbXGVmM05KCRuFA,74,CASINO ROYAL,Kianush,0t9IVyFGzH79wIFfhEXddQ,1,0.754,0.68,0,-6.331,0,0.22399999999999998,0.345,0.0,0.153,0.499,118.008,171356,4,72,german hip hop,rap
11232,36J10AwMabBYxgNrV2S8gd,77,6AM.........,Dardan,3pjq2pDV9RR6VY55wBjVnp,0,0.731,0.518,0,-7.603,0,0.0567,0.5589999999999999,0.0,0.18,0.38299999999999995,105.006,185802,4,74,albanian hip hop,rap
11233,7qrMjelD1OROkn0Rkv1heg,71,McQueen,Miami Yacine,1XKjtpH5P81gpOXDB91IEB,1,0.8170000000000001,0.616,11,-6.477,0,0.0404,0.0946,0.0,0.235,0.373,114.075,191613,4,72,german hip hop,rap
11234,2eAtC4umRoDcvRcsyFzGL9,73,Benzo,Elias,4R0FKprdEeUIbzAwhrYTv2,0,0.708,0.7340000000000001,4,-6.4239999999999995,0,0.38799999999999996,0.0236,0.000138,0.113,0.275,200.109,153930,4,68,german cloud rap,rap
11235,1IikW5aCjY08gagX94j3fJ,74,Hauseingang,Pashanim,34LetYSjEuG2fBb4Z8PwPg,0,0.5489999999999999,0.396,8,-8.435,0,0.43700000000000006,0.168,0.0777,0.147,0.284,79.559,141452,4,69,german alternative rap,rap
11236,6a1eOZTiZdgFRUOnMBjT4j,72,PUBLIC ENEMIES (feat. Kollegah & Fler),Farid Bang,2JwyRtuXf2l6sTnSnGVIa1,1,0.623,0.613,2,-8.698,1,0.3,0.0512,0.0,0.282,0.376,156.453,210507,4,74,german hip hop,rap
11237,5NYzvVxuyXiHSqn7PojgKC,76,Ich hol dich ab,Jamule,4sVieJlKgpZ2k9ESNS5IdN,0,0.685,0.494,6,-10.431,0,0.14300000000000002,0.29100000000000004,2.4e-06,0.0581,0.445,153.986,152927,4,76,german hip hop,rap
